x,y,z,mg_ca,sample_mode,dist,st_dev
14897,3688,8970,0.143238,map,NA,NA
14948,3689,8974,0.145429,map,NA,NA
15000,3691,8978,0.157273,map,NA,NA
15052,3692,8982,0.164152,map,NA,NA
15103,3693,8986,0.14895,map,NA,NA
15155,3695,8989,0.15835,map,NA,NA
15207,3696,8993,0.163592,map,NA,NA
15258,3698,8997,0.222005,map,NA,NA
14089,3709,8912,0.282039,map,NA,NA
14140,3711,8916,0.27966,map,NA,NA
14191,3713,8920,0.205588,map,NA,NA
14241,3715,8923,0.191948,map,NA,NA
14292,3717,8927,0.200695,map,NA,NA
14343,3719,8931,0.22274,map,NA,NA
14394,3721,8935,0.210485,map,NA,NA
14445,3723,8939,0.217038,map,NA,NA
14496,3725,8943,0.190954,map,NA,NA
14547,3728,8946,0.202277,map,NA,NA
14598,3730,8950,0.183166,map,NA,NA
14649,3732,8954,0.189084,map,NA,NA
14699,3734,8958,0.183882,map,NA,NA
14750,3736,8962,0.164138,map,NA,NA
14801,3738,8966,0.163818,map,NA,NA
14852,3740,8969,0.168647,map,NA,NA
14903,3742,8973,0.155797,map,NA,NA
14954,3744,8977,0.144784,map,NA,NA
15005,3746,8981,0.161826,map,NA,NA
15056,3748,8985,0.1694,map,NA,NA
15106,3750,8989,0.138349,map,NA,NA
15157,3752,8992,0.15918,map,NA,NA
15208,3754,8996,0.175239,map,NA,NA
15259,3756,9000,0.237365,map,NA,NA
14005,3748,8908,0.202098,map,NA,NA
14055,3751,8912,0.275194,map,NA,NA
14106,3754,8915,0.290666,map,NA,NA
14156,3756,8919,0.213308,map,NA,NA
14206,3759,8923,0.176457,map,NA,NA
14256,3762,8927,0.203883,map,NA,NA
14306,3764,8931,0.202878,map,NA,NA
14357,3767,8935,0.214295,map,NA,NA
14407,3770,8938,0.205938,map,NA,NA
14457,3772,8942,0.207522,map,NA,NA
14507,3775,8946,0.182368,map,NA,NA
14557,3777,8950,0.187695,map,NA,NA
14607,3780,8953,0.190254,map,NA,NA
14658,3783,8957,0.186461,map,NA,NA
14708,3785,8961,0.172315,map,NA,NA
14758,3788,8965,0.162775,map,NA,NA
14808,3791,8969,0.162116,map,NA,NA
14858,3793,8972,0.161639,map,NA,NA
14909,3796,8976,0.17344,map,NA,NA
14959,3799,8980,0.163937,map,NA,NA
15009,3801,8984,0.161566,map,NA,NA
15059,3804,8988,0.153357,map,NA,NA
15109,3806,8991,0.160594,map,NA,NA
15159,3809,8995,0.172594,map,NA,NA
15210,3812,8999,0.200863,map,NA,NA
15260,3814,9003,0.22944,map,NA,NA
14024,3793,8911,0.272093,map,NA,NA
14076,3796,8915,0.266771,map,NA,NA
14127,3800,8919,0.210136,map,NA,NA
14178,3803,8923,0.196429,map,NA,NA
14230,3806,8927,0.199726,map,NA,NA
14281,3810,8931,0.197088,map,NA,NA
14333,3813,8935,0.189169,map,NA,NA
14384,3816,8939,0.203211,map,NA,NA
14436,3820,8943,0.206739,map,NA,NA
14487,3823,8947,0.199315,map,NA,NA
14538,3826,8951,0.18937,map,NA,NA
14590,3830,8955,0.201143,map,NA,NA
14641,3833,8959,0.208389,map,NA,NA
14693,3836,8963,0.187423,map,NA,NA
14744,3840,8966,0.160219,map,NA,NA
14796,3843,8970,0.180621,map,NA,NA
14847,3846,8974,0.175443,map,NA,NA
14899,3849,8978,0.15797,map,NA,NA
14950,3853,8982,0.169841,map,NA,NA
15001,3856,8986,0.157398,map,NA,NA
15053,3859,8990,0.171226,map,NA,NA
15104,3863,8994,0.165116,map,NA,NA
15156,3866,8998,0.170086,map,NA,NA
15207,3869,9002,0.20623,map,NA,NA
15259,3873,9006,0.237066,map,NA,NA
13991,3835,8911,0.275419,map,NA,NA
14041,3839,8915,0.298092,map,NA,NA
14092,3843,8919,0.208971,map,NA,NA
14143,3846,8923,0.188216,map,NA,NA
14194,3850,8927,0.195832,map,NA,NA
14244,3854,8931,0.200459,map,NA,NA
14295,3858,8934,0.186982,map,NA,NA
14346,3862,8938,0.188741,map,NA,NA
14397,3866,8942,0.188566,map,NA,NA
14447,3870,8946,0.193852,map,NA,NA
14498,3873,8950,0.193343,map,NA,NA
14549,3877,8954,0.20996,map,NA,NA
14600,3881,8958,0.187508,map,NA,NA
14650,3885,8962,0.16783,map,NA,NA
14701,3889,8966,0.178549,map,NA,NA
14752,3893,8970,0.165342,map,NA,NA
14803,3896,8974,0.184863,map,NA,NA
14853,3900,8977,0.172885,map,NA,NA
14904,3904,8981,0.170863,map,NA,NA
14955,3908,8985,0.175099,map,NA,NA
15006,3912,8989,0.149028,map,NA,NA
15056,3916,8993,0.162806,map,NA,NA
15107,3920,8997,0.148548,map,NA,NA
15158,3923,9001,0.169908,map,NA,NA
15209,3927,9005,0.179411,map,NA,NA
15259,3931,9009,0.228589,map,NA,NA
13957,3875,8911,0.287573,map,NA,NA
14007,3879,8914,0.278604,map,NA,NA
14058,3882,8918,0.209725,map,NA,NA
14108,3886,8922,0.179968,map,NA,NA
14159,3890,8926,0.197592,map,NA,NA
14209,3894,8930,0.183001,map,NA,NA
14260,3898,8934,0.176995,map,NA,NA
14310,3902,8938,0.165868,map,NA,NA
14361,3906,8942,0.189217,map,NA,NA
14411,3909,8945,0.198001,map,NA,NA
14462,3913,8949,0.220297,map,NA,NA
14512,3917,8953,0.213166,map,NA,NA
14563,3921,8957,0.179548,map,NA,NA
14613,3925,8961,0.180157,map,NA,NA
14664,3929,8965,0.174853,map,NA,NA
14714,3933,8969,0.183951,map,NA,NA
14765,3936,8973,0.184725,map,NA,NA
14815,3940,8977,0.175463,map,NA,NA
14866,3944,8980,0.185381,map,NA,NA
14916,3948,8984,0.169489,map,NA,NA
14967,3952,8988,0.159333,map,NA,NA
15017,3956,8992,0.156244,map,NA,NA
15068,3960,8996,0.162207,map,NA,NA
15118,3963,9000,0.153563,map,NA,NA
15169,3967,9004,0.169787,map,NA,NA
15219,3971,9008,0.159694,map,NA,NA
13922,3915,8910,0.248922,map,NA,NA
13973,3918,8914,0.288092,map,NA,NA
14023,3922,8918,0.226994,map,NA,NA
14073,3926,8922,0.200263,map,NA,NA
14124,3930,8925,0.204097,map,NA,NA
14174,3934,8929,0.188221,map,NA,NA
14224,3938,8933,0.180622,map,NA,NA
14274,3942,8937,0.184176,map,NA,NA
14325,3945,8941,0.16936,map,NA,NA
14375,3949,8945,0.184983,map,NA,NA
14425,3953,8949,0.199035,map,NA,NA
14476,3957,8953,0.23231,map,NA,NA
14526,3961,8956,0.216315,map,NA,NA
14576,3965,8960,0.165353,map,NA,NA
14627,3969,8964,0.187851,map,NA,NA
14677,3972,8968,0.17983,map,NA,NA
14727,3976,8972,0.200684,map,NA,NA
14777,3980,8976,0.176955,map,NA,NA
14828,3984,8980,0.186436,map,NA,NA
14878,3988,8984,0.179057,map,NA,NA
14928,3992,8987,0.184149,map,NA,NA
14979,3996,8991,0.169453,map,NA,NA
15029,4000,8995,0.154101,map,NA,NA
15079,4003,8999,0.172877,map,NA,NA
15129,4007,9003,0.162782,map,NA,NA
15180,4011,9007,0.173729,map,NA,NA
13888,3954,8909,0.242195,map,NA,NA
13938,3958,8913,0.283921,map,NA,NA
13988,3962,8917,0.231384,map,NA,NA
14039,3966,8921,0.20227,map,NA,NA
14089,3970,8925,0.200843,map,NA,NA
14139,3974,8929,0.176914,map,NA,NA
14189,3978,8933,0.162876,map,NA,NA
14239,3981,8936,0.171079,map,NA,NA
14289,3985,8940,0.180101,map,NA,NA
14339,3989,8944,0.18309,map,NA,NA
14389,3993,8948,0.202676,map,NA,NA
14439,3997,8952,0.208441,map,NA,NA
14489,4001,8956,0.206758,map,NA,NA
14539,4005,8960,0.185075,map,NA,NA
14589,4009,8963,0.185045,map,NA,NA
14639,4012,8967,0.178514,map,NA,NA
14689,4016,8971,0.189186,map,NA,NA
14739,4020,8975,0.179363,map,NA,NA
14789,4024,8979,0.192283,map,NA,NA
14840,4028,8983,0.18989,map,NA,NA
14890,4032,8987,0.182214,map,NA,NA
14940,4036,8990,0.171142,map,NA,NA
14990,4040,8994,0.171073,map,NA,NA
15040,4043,8998,0.167659,map,NA,NA
15090,4047,9002,0.15893,map,NA,NA
15140,4051,9006,0.165217,map,NA,NA
13856,3994,8909,0.236011,map,NA,NA
13908,3998,8913,0.260222,map,NA,NA
13960,4002,8917,0.210345,map,NA,NA
14011,4006,8921,0.208995,map,NA,NA
14063,4010,8925,0.212989,map,NA,NA
14115,4014,8929,0.181641,map,NA,NA
14167,4018,8933,0.18503,map,NA,NA
14218,4022,8937,0.167921,map,NA,NA
14270,4027,8941,0.169316,map,NA,NA
14322,4031,8945,0.158905,map,NA,NA
14374,4035,8949,0.206747,map,NA,NA
14425,4039,8953,0.204879,map,NA,NA
14477,4043,8957,0.206561,map,NA,NA
14529,4047,8961,0.179074,map,NA,NA
14581,4051,8965,0.186557,map,NA,NA
14632,4055,8969,0.191535,map,NA,NA
14684,4059,8973,0.189616,map,NA,NA
14736,4063,8977,0.182702,map,NA,NA
14788,4067,8981,0.173257,map,NA,NA
14839,4071,8985,0.167245,map,NA,NA
14891,4075,8989,0.1809,map,NA,NA
14943,4079,8993,0.171943,map,NA,NA
14995,4083,8997,0.161682,map,NA,NA
15046,4087,9001,0.17453,map,NA,NA
15098,4091,9005,0.177721,map,NA,NA
13822,4034,8908,0.256233,map,NA,NA
13873,4038,8912,0.312429,map,NA,NA
13925,4042,8916,0.224511,map,NA,NA
13977,4046,8920,0.202745,map,NA,NA
14028,4050,8924,0.198942,map,NA,NA
14080,4054,8928,0.194123,map,NA,NA
14131,4058,8932,0.191055,map,NA,NA
14183,4062,8936,0.169114,map,NA,NA
14234,4066,8940,0.168916,map,NA,NA
14286,4070,8944,0.161749,map,NA,NA
14337,4074,8948,0.196844,map,NA,NA
14389,4079,8952,0.206606,map,NA,NA
14440,4083,8956,0.184608,map,NA,NA
14492,4087,8960,0.195925,map,NA,NA
14543,4091,8964,0.179664,map,NA,NA
14595,4095,8968,0.199231,map,NA,NA
14646,4099,8972,0.191047,map,NA,NA
14698,4103,8976,0.177891,map,NA,NA
14749,4107,8980,0.174332,map,NA,NA
14801,4111,8984,0.193851,map,NA,NA
14852,4115,8988,0.188116,map,NA,NA
14904,4119,8992,0.164663,map,NA,NA
14955,4123,8996,0.177849,map,NA,NA
15007,4127,9000,0.159933,map,NA,NA
15058,4131,9004,0.16641,map,NA,NA
13737,4070,8904,0.188124,map,NA,NA
13787,4074,8908,0.270893,map,NA,NA
13838,4079,8912,0.296264,map,NA,NA
13889,4083,8916,0.211966,map,NA,NA
13940,4087,8920,0.184752,map,NA,NA
13991,4091,8924,0.20112,map,NA,NA
14042,4096,8928,0.184145,map,NA,NA
14093,4100,8932,0.189899,map,NA,NA
14143,4104,8935,0.19875,map,NA,NA
14194,4109,8939,0.177738,map,NA,NA
14245,4113,8943,0.175034,map,NA,NA
14296,4117,8947,0.16549,map,NA,NA
14347,4122,8951,0.208034,map,NA,NA
14398,4126,8955,0.208492,map,NA,NA
14449,4130,8959,0.204972,map,NA,NA
14500,4135,8963,0.201518,map,NA,NA
14550,4139,8967,0.197495,map,NA,NA
14601,4143,8971,0.187193,map,NA,NA
14652,4148,8975,0.187101,map,NA,NA
14703,4152,8979,0.215815,map,NA,NA
14754,4156,8983,0.206129,map,NA,NA
14805,4160,8987,0.182306,map,NA,NA
14856,4165,8991,0.183998,map,NA,NA
14907,4169,8995,0.179557,map,NA,NA
14957,4173,8998,0.171136,map,NA,NA
15008,4178,9002,0.182881,map,NA,NA
15059,4182,9006,0.176125,map,NA,NA
13753,4114,8907,0.246029,map,NA,NA
13803,4119,8911,0.300997,map,NA,NA
13853,4123,8915,0.218585,map,NA,NA
13904,4128,8919,0.197406,map,NA,NA
13954,4133,8923,0.209053,map,NA,NA
14004,4137,8927,0.17804,map,NA,NA
14054,4142,8931,0.183196,map,NA,NA
14105,4146,8935,0.191386,map,NA,NA
14155,4151,8939,0.191906,map,NA,NA
14205,4155,8942,0.171895,map,NA,NA
14256,4160,8946,0.167277,map,NA,NA
14306,4165,8950,0.19365,map,NA,NA
14356,4169,8954,0.199449,map,NA,NA
14406,4174,8958,0.200263,map,NA,NA
14457,4178,8962,0.206867,map,NA,NA
14507,4183,8966,0.21181,map,NA,NA
14557,4187,8970,0.210391,map,NA,NA
14607,4192,8974,0.193777,map,NA,NA
14658,4197,8978,0.213674,map,NA,NA
14708,4201,8982,0.198046,map,NA,NA
14758,4206,8985,0.177779,map,NA,NA
14808,4210,8989,0.176172,map,NA,NA
14859,4215,8993,0.182906,map,NA,NA
14909,4219,8997,0.191716,map,NA,NA
14959,4224,9001,0.163163,map,NA,NA
15009,4228,9005,0.169594,map,NA,NA
15060,4233,9009,0.190486,map,NA,NA
13720,4155,8907,0.292462,map,NA,NA
13772,4160,8911,0.255173,map,NA,NA
13823,4164,8915,0.224014,map,NA,NA
13875,4169,8919,0.195605,map,NA,NA
13926,4174,8923,0.187535,map,NA,NA
13978,4179,8927,0.204731,map,NA,NA
14029,4184,8931,0.177344,map,NA,NA
14081,4189,8935,0.175557,map,NA,NA
14132,4194,8939,0.189643,map,NA,NA
14183,4199,8943,0.166555,map,NA,NA
14235,4204,8947,0.168965,map,NA,NA
14286,4209,8951,0.170326,map,NA,NA
14338,4214,8955,0.19166,map,NA,NA
14389,4219,8959,0.206627,map,NA,NA
14441,4224,8963,0.197402,map,NA,NA
14492,4229,8967,0.190833,map,NA,NA
14544,4234,8971,0.20587,map,NA,NA
14595,4239,8975,0.207631,map,NA,NA
14647,4244,8979,0.197101,map,NA,NA
14698,4249,8983,0.201237,map,NA,NA
14750,4254,8987,0.18236,map,NA,NA
14801,4259,8991,0.178143,map,NA,NA
14853,4264,8995,0.179286,map,NA,NA
14904,4269,8999,0.179582,map,NA,NA
14956,4274,9003,0.172697,map,NA,NA
15007,4279,9007,0.18868,map,NA,NA
15059,4284,9011,0.175156,map,NA,NA
13635,4189,8902,0.207334,map,NA,NA
13686,4195,8906,0.281058,map,NA,NA
13737,4200,8910,0.256383,map,NA,NA
13787,4205,8914,0.217465,map,NA,NA
13838,4210,8918,0.193948,map,NA,NA
13889,4215,8922,0.201299,map,NA,NA
13940,4221,8926,0.18268,map,NA,NA
13991,4226,8930,0.188168,map,NA,NA
14042,4231,8934,0.179339,map,NA,NA
14093,4236,8938,0.172157,map,NA,NA
14144,4241,8942,0.170963,map,NA,NA
14194,4247,8946,0.171641,map,NA,NA
14245,4252,8950,0.175363,map,NA,NA
14296,4257,8954,0.183056,map,NA,NA
14347,4262,8958,0.189031,map,NA,NA
14398,4267,8962,0.205345,map,NA,NA
14449,4273,8966,0.207028,map,NA,NA
14500,4278,8970,0.215916,map,NA,NA
14550,4283,8974,0.215951,map,NA,NA
14601,4288,8978,0.209614,map,NA,NA
14652,4293,8982,0.203261,map,NA,NA
14703,4299,8986,0.208675,map,NA,NA
14754,4304,8990,0.183031,map,NA,NA
14805,4309,8994,0.184237,map,NA,NA
14856,4314,8998,0.168148,map,NA,NA
14907,4319,9002,0.182712,map,NA,NA
14957,4325,9006,0.176387,map,NA,NA
15008,4330,9010,0.214762,map,NA,NA
15059,4335,9014,0.243512,map,NA,NA
13601,4229,8902,0.173352,map,NA,NA
13651,4235,8906,0.3142,map,NA,NA
13702,4240,8910,0.251799,map,NA,NA
13752,4245,8914,0.223774,map,NA,NA
13802,4251,8918,0.186943,map,NA,NA
13852,4256,8922,0.202684,map,NA,NA
13903,4262,8926,0.185047,map,NA,NA
13953,4267,8930,0.178767,map,NA,NA
14003,4272,8933,0.187075,map,NA,NA
14054,4278,8937,0.173342,map,NA,NA
14104,4283,8941,0.173837,map,NA,NA
14154,4289,8945,0.175934,map,NA,NA
14205,4294,8949,0.185841,map,NA,NA
14255,4300,8953,0.186785,map,NA,NA
14305,4305,8957,0.181493,map,NA,NA
14355,4310,8961,0.188022,map,NA,NA
14406,4316,8965,0.216121,map,NA,NA
14456,4321,8969,0.211476,map,NA,NA
14506,4327,8973,0.209875,map,NA,NA
14557,4332,8977,0.201685,map,NA,NA
14607,4337,8981,0.226492,map,NA,NA
14657,4343,8985,0.211269,map,NA,NA
14708,4348,8989,0.180203,map,NA,NA
14758,4354,8993,0.189018,map,NA,NA
14808,4359,8997,0.176235,map,NA,NA
14858,4364,9001,0.18134,map,NA,NA
14909,4370,9005,0.203461,map,NA,NA
14959,4375,9009,0.182032,map,NA,NA
15009,4381,9012,0.20314,map,NA,NA
15060,4386,9016,0.255893,map,NA,NA
13567,4269,8901,0.202922,map,NA,NA
13617,4275,8905,0.294453,map,NA,NA
13667,4280,8909,0.240982,map,NA,NA
13716,4286,8913,0.226964,map,NA,NA
13766,4291,8917,0.199249,map,NA,NA
13816,4297,8921,0.188879,map,NA,NA
13866,4303,8925,0.184301,map,NA,NA
13915,4308,8929,0.190271,map,NA,NA
13965,4314,8933,0.194259,map,NA,NA
14015,4319,8937,0.186737,map,NA,NA
14065,4325,8941,0.187392,map,NA,NA
14115,4331,8945,0.178657,map,NA,NA
14164,4336,8948,0.187805,map,NA,NA
14214,4342,8952,0.179874,map,NA,NA
14264,4348,8956,0.184588,map,NA,NA
14314,4353,8960,0.172469,map,NA,NA
14363,4359,8964,0.189716,map,NA,NA
14413,4364,8968,0.234563,map,NA,NA
14463,4370,8972,0.210812,map,NA,NA
14513,4376,8976,0.20789,map,NA,NA
14562,4381,8980,0.227324,map,NA,NA
14612,4387,8984,0.229221,map,NA,NA
14662,4392,8988,0.198455,map,NA,NA
14712,4398,8992,0.194115,map,NA,NA
14762,4404,8996,0.195164,map,NA,NA
14811,4409,8999,0.183477,map,NA,NA
14861,4415,9003,0.183781,map,NA,NA
14911,4420,9007,0.215003,map,NA,NA
14961,4426,9011,0.198949,map,NA,NA
15010,4432,9015,0.238112,map,NA,NA
15060,4437,9019,0.239136,map,NA,NA
13593,4323,8906,0.302423,map,NA,NA
13643,4329,8910,0.249513,map,NA,NA
13694,4335,8914,0.202557,map,NA,NA
13744,4340,8918,0.190288,map,NA,NA
13795,4346,8922,0.218899,map,NA,NA
13845,4352,8926,0.18474,map,NA,NA
13896,4357,8930,0.192281,map,NA,NA
13947,4363,8934,0.17426,map,NA,NA
13997,4369,8938,0.186118,map,NA,NA
14048,4374,8942,0.182619,map,NA,NA
14098,4380,8946,0.180113,map,NA,NA
14149,4386,8950,0.187072,map,NA,NA
14200,4392,8954,0.181165,map,NA,NA
14250,4397,8958,0.174182,map,NA,NA
14301,4403,8962,0.163845,map,NA,NA
14351,4409,8966,0.190523,map,NA,NA
14402,4414,8970,0.215971,map,NA,NA
14452,4420,8974,0.225521,map,NA,NA
14503,4426,8978,0.216843,map,NA,NA
14554,4431,8982,0.202201,map,NA,NA
14604,4437,8986,0.208135,map,NA,NA
14655,4443,8990,0.192749,map,NA,NA
14705,4449,8994,0.179701,map,NA,NA
14756,4454,8998,0.211941,map,NA,NA
14807,4460,9002,0.181784,map,NA,NA
14857,4466,9006,0.186987,map,NA,NA
14908,4471,9009,0.208915,map,NA,NA
14958,4477,9013,0.209593,map,NA,NA
15009,4483,9017,0.249388,map,NA,NA
15059,4488,9021,0.230106,map,NA,NA
13567,4372,8906,0.259422,map,NA,NA
13617,4377,8910,0.20686,map,NA,NA
13666,4383,8914,0.224237,map,NA,NA
13716,4388,8918,0.191052,map,NA,NA
13766,4394,8922,0.198606,map,NA,NA
13816,4400,8926,0.184798,map,NA,NA
13865,4405,8930,0.181937,map,NA,NA
13915,4411,8934,0.192,map,NA,NA
13965,4416,8938,0.191325,map,NA,NA
14015,4422,8942,0.178337,map,NA,NA
14065,4428,8946,0.189804,map,NA,NA
14114,4433,8949,0.186651,map,NA,NA
14164,4439,8953,0.188906,map,NA,NA
14214,4445,8957,0.177932,map,NA,NA
14264,4450,8961,0.179927,map,NA,NA
14314,4456,8965,0.165521,map,NA,NA
14363,4461,8969,0.185619,map,NA,NA
14413,4467,8973,0.239505,map,NA,NA
14463,4473,8977,0.237516,map,NA,NA
14513,4478,8981,0.219868,map,NA,NA
14562,4484,8985,0.216283,map,NA,NA
14612,4489,8989,0.196604,map,NA,NA
14662,4495,8993,0.195168,map,NA,NA
14712,4501,8997,0.187097,map,NA,NA
14762,4506,9001,0.20447,map,NA,NA
14811,4512,9004,0.224623,map,NA,NA
14861,4517,9008,0.224962,map,NA,NA
14911,4523,9012,0.235247,map,NA,NA
14961,4529,9016,0.222382,map,NA,NA
15010,4534,9020,0.225335,map,NA,NA
15060,4540,9024,0.300321,map,NA,NA
13492,4414,8903,0.238453,map,NA,NA
13543,4420,8907,0.250519,map,NA,NA
13593,4426,8911,0.219663,map,NA,NA
13644,4432,8915,0.216901,map,NA,NA
13694,4437,8919,0.182122,map,NA,NA
13745,4443,8923,0.197116,map,NA,NA
13795,4449,8927,0.180846,map,NA,NA
13846,4454,8931,0.187193,map,NA,NA
13896,4460,8935,0.181022,map,NA,NA
13947,4466,8939,0.187963,map,NA,NA
13998,4471,8943,0.18841,map,NA,NA
14048,4477,8947,0.186479,map,NA,NA
14099,4483,8951,0.192875,map,NA,NA
14149,4489,8955,0.188061,map,NA,NA
14200,4494,8959,0.181904,map,NA,NA
14250,4500,8963,0.173688,map,NA,NA
14301,4506,8967,0.184453,map,NA,NA
14352,4511,8971,0.178107,map,NA,NA
14402,4517,8975,0.229598,map,NA,NA
14453,4523,8979,0.223177,map,NA,NA
14503,4528,8983,0.214031,map,NA,NA
14554,4534,8987,0.196151,map,NA,NA
14604,4540,8991,0.199152,map,NA,NA
14655,4546,8995,0.210075,map,NA,NA
14706,4551,8999,0.206278,map,NA,NA
14756,4557,9003,0.222115,map,NA,NA
14807,4563,9007,0.222644,map,NA,NA
14857,4568,9011,0.209679,map,NA,NA
14908,4574,9015,0.198365,map,NA,NA
14958,4580,9019,0.185636,map,NA,NA
15009,4585,9023,0.216089,map,NA,NA
15059,4591,9026,0.267695,map,NA,NA
13517,4469,8908,0.227541,map,NA,NA
13567,4474,8911,0.217123,map,NA,NA
13616,4480,8915,0.201201,map,NA,NA
13666,4485,8919,0.19005,map,NA,NA
13716,4491,8923,0.194751,map,NA,NA
13766,4497,8927,0.187633,map,NA,NA
13816,4502,8931,0.189148,map,NA,NA
13865,4508,8935,0.189982,map,NA,NA
13915,4513,8939,0.176885,map,NA,NA
13965,4519,8943,0.192418,map,NA,NA
14015,4525,8947,0.183493,map,NA,NA
14064,4530,8951,0.183562,map,NA,NA
14114,4536,8955,0.189618,map,NA,NA
14164,4542,8958,0.187999,map,NA,NA
14214,4547,8962,0.180408,map,NA,NA
14264,4553,8966,0.183441,map,NA,NA
14313,4558,8970,0.179549,map,NA,NA
14363,4564,8974,0.190756,map,NA,NA
14413,4570,8978,0.226421,map,NA,NA
14463,4575,8982,0.223654,map,NA,NA
14513,4581,8986,0.211649,map,NA,NA
14562,4586,8990,0.206624,map,NA,NA
14612,4592,8994,0.214967,map,NA,NA
14662,4598,8998,0.213642,map,NA,NA
14712,4603,9002,0.236672,map,NA,NA
14761,4609,9006,0.22923,map,NA,NA
14811,4614,9009,0.232201,map,NA,NA
14861,4620,9013,0.209071,map,NA,NA
14911,4626,9017,0.200036,map,NA,NA
14961,4631,9021,0.199258,map,NA,NA
15010,4637,9025,0.201504,map,NA,NA
15060,4643,9029,0.221886,map,NA,NA
13442,4512,8904,0.261308,map,NA,NA
13493,4517,8908,0.224598,map,NA,NA
13543,4523,8912,0.213423,map,NA,NA
13594,4529,8916,0.188773,map,NA,NA
13644,4534,8920,0.194696,map,NA,NA
13695,4540,8924,0.200373,map,NA,NA
13745,4546,8928,0.184233,map,NA,NA
13796,4551,8932,0.182228,map,NA,NA
13846,4557,8936,0.190882,map,NA,NA
13897,4563,8940,0.172465,map,NA,NA
13947,4568,8944,0.177347,map,NA,NA
13998,4574,8948,0.189321,map,NA,NA
14049,4580,8952,0.182767,map,NA,NA
14099,4586,8956,0.186706,map,NA,NA
14150,4591,8960,0.181807,map,NA,NA
14200,4597,8964,0.175471,map,NA,NA
14251,4603,8968,0.173237,map,NA,NA
14301,4608,8972,0.193612,map,NA,NA
14352,4614,8976,0.196873,map,NA,NA
14402,4620,8980,0.206632,map,NA,NA
14453,4625,8984,0.233137,map,NA,NA
14503,4631,8988,0.197969,map,NA,NA
14554,4637,8992,0.210321,map,NA,NA
14605,4642,8996,0.230596,map,NA,NA
14655,4648,9000,0.222852,map,NA,NA
14706,4654,9004,0.215034,map,NA,NA
14756,4660,9008,0.227924,map,NA,NA
14807,4665,9012,0.224441,map,NA,NA
14857,4671,9016,0.214479,map,NA,NA
14908,4677,9020,0.204649,map,NA,NA
14958,4682,9024,0.210043,map,NA,NA
15009,4688,9028,0.221786,map,NA,NA
15059,4694,9032,0.255992,map,NA,NA
13467,4566,8909,0.217854,map,NA,NA
13517,4571,8913,0.191378,map,NA,NA
13566,4577,8916,0.185179,map,NA,NA
13616,4582,8920,0.188738,map,NA,NA
13666,4588,8924,0.185902,map,NA,NA
13716,4594,8928,0.193249,map,NA,NA
13766,4599,8932,0.167115,map,NA,NA
13815,4605,8936,0.180024,map,NA,NA
13865,4610,8940,0.173141,map,NA,NA
13915,4616,8944,0.179312,map,NA,NA
13965,4622,8948,0.191519,map,NA,NA
14015,4627,8952,0.195723,map,NA,NA
14064,4633,8956,0.191077,map,NA,NA
14114,4639,8960,0.190201,map,NA,NA
14164,4644,8964,0.178039,map,NA,NA
14214,4650,8967,0.178912,map,NA,NA
14264,4655,8971,0.176794,map,NA,NA
14313,4661,8975,0.181293,map,NA,NA
14363,4667,8979,0.211592,map,NA,NA
14413,4672,8983,0.220256,map,NA,NA
14463,4678,8987,0.215638,map,NA,NA
14512,4683,8991,0.210418,map,NA,NA
14562,4689,8995,0.207128,map,NA,NA
14612,4695,8999,0.212102,map,NA,NA
14662,4700,9003,0.223057,map,NA,NA
14712,4706,9007,0.228964,map,NA,NA
14761,4711,9011,0.236967,map,NA,NA
14811,4717,9014,0.235431,map,NA,NA
14861,4723,9018,0.215681,map,NA,NA
14911,4728,9022,0.202793,map,NA,NA
14961,4734,9026,0.194,map,NA,NA
15010,4740,9030,0.27322,map,NA,NA
15060,4745,9034,0.298374,map,NA,NA
13392,4608,8905,0.232333,map,NA,NA
13443,4614,8909,0.204148,map,NA,NA
13493,4620,8913,0.197428,map,NA,NA
13544,4626,8917,0.18007600000000001,map,NA,NA
13594,4631,8921,0.189682,map,NA,NA
13645,4637,8925,0.17661,map,NA,NA
13695,4643,8929,0.192953,map,NA,NA
13746,4648,8933,0.183004,map,NA,NA
13796,4654,8937,0.173769,map,NA,NA
13847,4660,8941,0.177198,map,NA,NA
13897,4665,8945,0.183104,map,NA,NA
13948,4671,8949,0.191089,map,NA,NA
13998,4677,8953,0.181075,map,NA,NA
14049,4683,8957,0.177184,map,NA,NA
14099,4688,8961,0.182156,map,NA,NA
14150,4694,8965,0.18805,map,NA,NA
14200,4700,8969,0.172298,map,NA,NA
14251,4705,8973,0.175263,map,NA,NA
14302,4711,8977,0.200283,map,NA,NA
14352,4717,8981,0.186171,map,NA,NA
14403,4722,8985,0.214845,map,NA,NA
14453,4728,8989,0.226166,map,NA,NA
14504,4734,8993,0.230732,map,NA,NA
14554,4739,8997,0.238266,map,NA,NA
14605,4745,9001,0.223391,map,NA,NA
14655,4751,9005,0.22674,map,NA,NA
14706,4757,9009,0.216611,map,NA,NA
14756,4762,9013,0.217224,map,NA,NA
14807,4768,9017,0.222025,map,NA,NA
14857,4774,9021,0.223425,map,NA,NA
14908,4779,9025,0.21611,map,NA,NA
14958,4785,9029,0.254332,map,NA,NA
15009,4791,9033,0.24436,map,NA,NA
15059,4796,9037,0.275656,map,NA,NA
13417,4663,8910,0.206172,map,NA,NA
13467,4668,8914,0.197169,map,NA,NA
