y,x,z,mg_ca,st_dev,part,sample_mode,dist
20504,14014,10743,0.047042,0.006556,Rest,map,NA
20645,13851,10751,0.057015,0.006914,Rest,map,NA
20786,13688,10758,0.036619,0.010958,Rest,map,NA
20927,13525,10766,0.045725,0.00696,Rest,map,NA
19509,14930,10701,0.028201,0.011966,Rest,map,NA
19644,14767,10708,0.041355,0.004411,Rest,map,NA
19779,14604,10716,0.041358,0.004648,Rest,map,NA
19914,14441,10724,0.029348,0.006151,Rest,map,NA
20049,14278,10731,0.028464,0.003876,Rest,map,NA
20184,14116,10739,0.051482,0.007382,Rest,map,NA
20319,13953,10746,0.065021,0.011524,Rest,map,NA
20454,13790,10754,0.041906,0.010966,Rest,map,NA
20589,13627,10762,0.059317,0.009615,Rest,map,NA
20724,13464,10769,0.052447,0.017173,Rest,map,NA
20859,13301,10777,0.03236,0.004809,Rest,map,NA
19474,14728,10711,0.027717,0.002749,Rest,map,NA
19608,14562,10718,0.040183,0.005759,Rest,map,NA
19742,14397,10726,0.052445,0.004094,Rest,map,NA
19875,14231,10734,0.02693,0.005616,Rest,map,NA
20009,14065,10742,0.027439,0.00541,Rest,map,NA
20142,13900,10750,0.056539,0.008653,Rest,map,NA
20276,13734,10757,0.069065,0.005024,Rest,map,NA
20410,13568,10765,0.040891,0.01563,Rest,map,NA
20543,13402,10773,0.056539,0.005595,Rest,map,NA
20677,13237,10781,0.054105,0.01191,Rest,map,NA
20810,13071,10789,0.040603,0.004187,Rest,map,NA
19440,14526,10721,0.029759,0.010356,Rest,map,NA
19572,14358,10729,0.031349,0.005189,Rest,map,NA
19704,14189,10736,0.050395,0.00731,Rest,map,NA
19836,14021,10744,0.027017,0.003648,Rest,map,NA
19968,13852,10752,0.028034,0.005419,Rest,map,NA
20101,13684,10760,0.05417,0.011739,Rest,map,NA
20233,13515,10768,0.071189,0.005542,Rest,map,NA
20365,13347,10776,0.04382,0.008699,Rest,map,NA
20497,13178,10784,0.057731,0.012259,Rest,map,NA
20630,13010,10792,0.054435,0.014036,Rest,map,NA
20762,12841,10800,0.037879,0.012956,Rest,map,NA
19405,14324,10731,0.026533,0.003013,Rest,map,NA
19536,14153,10739,0.036919,0.007416,Rest,map,NA
19667,13982,10747,0.053362,0.003876,Rest,map,NA
19797,13810,10755,0.030884000000000002,0.002791,Rest,map,NA
19928,13639,10763,0.029994,0.00758,Rest,map,NA
20059,13468,10771,0.057996,0.011994,Rest,map,NA
20190,13296,10779,0.072521,0.00472,Rest,map,NA
20321,13125,10787,0.043096,0.008395,Rest,map,NA
20452,12954,10795,0.06986,0.011164,Rest,map,NA
20582,12782,10803,0.056523,0.008297,Rest,map,NA
20713,12611,10811,0.038432,0.008619,Rest,map,NA
19360,14136,10740,0.027772,0.006111,Rest,map,NA
19480,13975,10748,0.036356,0.007995,Rest,map,NA
19599,13814,10755,0.052238,0.006306,Rest,map,NA
19719,13653,10763,0.03618,0.016469,Rest,map,NA
19838,13493,10770,0.025996,0.004345,Rest,map,NA
19958,13332,10778,0.037316,0.004536,Rest,map,NA
20077,13171,10786,0.060191,0.008106,Rest,map,NA
20197,13011,10793,0.04509,0.006158,Rest,map,NA
20316,12850,10801,0.045961,0.014006,Rest,map,NA
20436,12689,10808,0.06296,0.006451,Rest,map,NA
20555,12528,10816,0.04271,0.011259,Rest,map,NA
20675,12368,10823,0.045732,0.007607,Rest,map,NA
19332,13924,10750,0.029371,0.006746,Rest,map,NA
19456,13750,10759,0.035279,0.00874,Rest,map,NA
19581,13576,10767,0.059155,0.005934,Rest,map,NA
19706,13403,10775,0.02451,0.003641,Rest,map,NA
19830,13229,10783,0.025881,0.009119,Rest,map,NA
19955,13056,10791,0.051365,0.008755,Rest,map,NA
20079,12882,10800,0.058026,0.006723,Rest,map,NA
20204,12709,10808,0.045302,0.012496,Rest,map,NA
20328,12535,10816,0.050961,0.00965,Rest,map,NA
20453,12362,10824,0.064065,0.016381,Rest,map,NA
20578,12188,10833,0.037307,0.008968,Rest,map,NA
19294,13725,10760,0.030705,0.005509,Rest,map,NA
19413,13552,10769,0.03626,0.006805,Rest,map,NA
19533,13379,10777,0.060505,0.005296,Rest,map,NA
19653,13206,10785,0.027745,0.00121,Rest,map,NA
19772,13033,10793,0.030775,0.004574,Rest,map,NA
19892,12860,10801,0.044341,0.008789,Rest,map,NA
20012,12687,10809,0.049633,0.005046,Rest,map,NA
20132,12514,10818,0.044261,0.006127,Rest,map,NA
20251,12341,10826,0.043649,0.007146,Rest,map,NA
20371,12168,10834,0.064519,0.015706,Rest,map,NA
20491,11995,10842,0.03909,0.012169,Rest,map,NA
19249,13508,10771,0.037731,0.016969,Rest,map,NA
19365,13337,10779,0.040431,0.004897,Rest,map,NA
19480,13166,10787,0.053404,0.008126,Rest,map,NA
19595,12995,10795,0.030529,0.003925,Rest,map,NA
19711,12825,10803,0.024827,0.004967,Rest,map,NA
19826,12654,10812,0.037712,0.011089,Rest,map,NA
19942,12483,10820,0.057502,0.012916,Rest,map,NA
20057,12312,10828,0.039414,0.011017,Rest,map,NA
20172,12141,10836,0.043963,0.012513,Rest,map,NA
20288,11971,10844,0.077012,0.018722,Rest,map,NA
20403,11800,10852,0.04032,0.012937,Rest,map,NA
19205,13291,10782,0.027392,0.005565,Rest,map,NA
19316,13122,10790,0.036716,0.007651,Rest,map,NA
19427,12954,10798,0.04849,0.006527,Rest,map,NA
19538,12785,10806,0.037992,0.008251,Rest,map,NA
19649,12616,10814,0.028545,0.008811,Rest,map,NA
19760,12448,10822,0.035753,0.00885,Rest,map,NA
19871,12279,10830,0.055095,0.006359,Rest,map,NA
19982,12111,10838,0.041148,0.009791,Rest,map,NA
20093,11942,10846,0.046554,0.010499,Rest,map,NA
20204,11774,10854,0.053926,0.009987,Rest,map,NA
20315,11605,10862,0.044994,0.012552,Rest,map,NA
19170,13058,10793,0.026333,0.007791,Rest,map,NA
19287,12877,10802,0.039361,0.010888,Rest,map,NA
19403,12695,10811,0.063116,0.008054,Rest,map,NA
19520,12514,10819,0.031338,0.006272,Rest,map,NA
19636,12333,10828,0.031097,0.005545,Rest,map,NA
19753,12151,10836,0.062876,0.017576,Rest,map,NA
19869,11970,10845,0.063621,0.006445,Rest,map,NA
19985,11788,10854,0.043899,0.016451,Rest,map,NA
20102,11607,10862,0.067947,0.028726,Rest,map,NA
20218,11425,10871,0.05258,0.011084,Rest,map,NA
19126,12841,10804,0.027711,0.005542,Rest,map,NA
19237,12662,10813,0.036511,0.00706,Rest,map,NA
19349,12483,10821,0.058308,0.004969,Rest,map,NA
19461,12304,10830,0.030904,0.003458,Rest,map,NA
19573,12125,10838,0.046576,0.018175,Rest,map,NA
19684,11946,10847,0.059066,0.009091,Rest,map,NA
19796,11767,10855,0.059248,0.009904,Rest,map,NA
19908,11588,10864,0.051284,0.006301,Rest,map,NA
20019,11409,10872,0.058434,0.018188,Rest,map,NA
20131,11230,10881,0.064424,0.011114,Rest,map,NA
19081,12624,10815,0.029265,0.010678,Rest,map,NA
19188,12448,10823,0.02536,0.003961,Rest,map,NA
19295,12271,10832,0.061826,0.011314,Rest,map,NA
19402,12095,10840,0.03535,0.008786,Rest,map,NA
19509,11918,10849,0.031064,0.008567,Rest,map,NA
19616,11742,10857,0.052325,0.010423,Rest,map,NA
19723,11565,10865,0.063184,0.010248,Rest,map,NA
19830,11388,10874,0.047465,0.013242,Rest,map,NA
19937,11212,10882,0.045965,0.005546,Rest,map,NA
20044,11035,10891,0.063658,0.008679,Rest,map,NA
19027,12420,10825,0.023012,0.004252,Rest,map,NA
19130,12244,10833,0.028203,0.002268,Rest,map,NA
19234,12069,10842,0.053167,0.005568,Rest,map,NA
19337,11894,10850,0.03498,0.004895,Rest,map,NA
19440,11718,10859,0.028348,0.009327,Rest,map,NA
19543,11543,10867,0.044904,0.010271,Rest,map,NA
19646,11368,10875,0.056974,0.005666,Rest,map,NA
19749,11192,10884,0.041759,0.011671,Rest,map,NA
19853,11017,10892,0.053537,0.014162,Rest,map,NA
19956,10841,10900,0.065623,0.014106,Rest,map,NA
18975,12216,10835,0.024807,0.006393,Rest,map,NA
19075,12042,10844,0.030672,0.007684,Rest,map,NA
19176,11868,10852,0.062984,0.006976,Rest,map,NA
19277,11694,10860,0.034662,0.011021,Rest,map,NA
19378,11521,10868,0.029014,0.006079,Rest,map,NA
19478,11347,10877,0.049856,0.009455,Rest,map,NA
19579,11173,10885,0.047859,0.003871,Rest,map,NA
19680,10999,10893,0.054187,0.019136,Rest,map,NA
19780,10825,10902,0.05384,0.01221,Rest,map,NA
19881,10652,10910,0.057256,0.018002,Rest,map,NA
18932,11994,10846,0.024602,0.002071,Rest,map,NA
19040,11805,10855,0.033035,0.011042,Rest,map,NA
19148,11616,10864,0.04764,0.009173,Rest,map,NA
19256,11426,10873,0.032322,0.002883,Rest,map,NA
19364,11237,10882,0.042093,0.009037,Rest,map,NA
19472,11047,10891,0.058236,0.005505,Rest,map,NA
19580,10858,10900,0.053343,0.009304,Rest,map,NA
19689,10668,10909,0.043618,0.012765,Rest,map,NA
19797,10479,10918,0.059186,0.011694,Rest,map,NA
18879,11790,10856,0.027469,0.006148,Rest,map,NA
18985,11603,10865,0.029278,0.009169,Rest,map,NA
19090,11415,10874,0.035944,0.001847,Rest,map,NA
19195,11227,10883,0.029667,0.004296,Rest,map,NA
19301,11040,10892,0.033998,0.007304,Rest,map,NA
19406,10852,10901,0.053856,0.011001,Rest,map,NA
19511,10664,10910,0.050921,0.006076,Rest,map,NA
19617,10477,10919,0.053879,0.015749,Rest,map,NA
19722,10289,10928,0.061318,0.017172,Rest,map,NA
18817,11574,10867,0.03202,0.011388,Rest,map,NA
18921,11390,10876,0.032215,0.005689,Rest,map,NA
19024,11205,10885,0.039014,0.01621,Rest,map,NA
19128,11021,10894,0.03155,0.007394,Rest,map,NA
19232,10836,10902,0.033082,0.005117,Rest,map,NA
19336,10652,10911,0.05826,0.011314,Rest,map,NA
19439,10467,10920,0.044977,0.007322,Rest,map,NA
19543,10282,10929,0.05007,0.016064,Rest,map,NA
19647,10098,10938,0.059737,0.00903,Rest,map,NA
18755,11359,10878,0.029567,0.007744,Rest,map,NA
18857,11177,10887,0.030284,0.005681,Rest,map,NA
18959,10996,10895,0.032673,0.006515,Rest,map,NA
19061,10814,10904,0.032419,0.005955,Rest,map,NA
19163,10633,10913,0.033352,0.008296,Rest,map,NA
19265,10451,10921,0.04946,0.005339,Rest,map,NA
19367,10270,10930,0.042213,0.007981,Rest,map,NA
19469,10088,10939,0.044559,0.011066,Rest,map,NA
19571,9907,10947,0.063085,0.019339,Rest,map,NA
18693,11143,10889,0.029093,0.009322,Rest,map,NA
18793,10964,10897,0.033622,0.009039,Rest,map,NA
18893,10786,10906,0.03806,0.004679,Rest,map,NA
18994,10607,10914,0.029819,0.00452,Rest,map,NA
19094,10429,10923,0.0358,0.007079,Rest,map,NA
19194,10251,10931,0.044822,0.005235,Rest,map,NA
19295,10072,10940,0.050456,0.0072,Rest,map,NA
19395,9894,10948,0.046438,0.011607,Rest,map,NA
19496,9715,10957,0.065651,0.014605,Rest,map,NA
18627,10924,10900,0.026472,0.002729,Rest,map,NA
18722,10747,10908,0.039628,0.010737,Rest,map,NA
18818,10569,10917,0.036508,0.011988,Rest,map,NA
18913,10391,10925,0.033663,0.005116,Rest,map,NA
19008,10214,10934,0.038279,0.003761,Rest,map,NA
19104,10036,10942,0.053859,0.006041,Rest,map,NA
19199,9858,10951,0.040441,0.004736,Rest,map,NA
19294,9681,10959,0.044712,0.008472,Rest,map,NA
19390,9503,10967,0.065838,0.006387,Rest,map,NA
18571,10686,10911,0.029791,0.008208,Rest,map,NA
18672,10490,10921,0.037958,0.006184,Rest,map,NA
18772,10293,10930,0.031101,0.004469,Rest,map,NA
18872,10097,10940,0.03011,0.004959,Rest,map,NA
18973,9900,10949,0.054781,0.007389,Rest,map,NA
19073,9704,10958,0.062136,0.006433,Rest,map,NA
19173,9507,10968,0.054735,0.024111,Rest,map,NA
19274,9311,10977,0.058314,0.00503,Rest,map,NA
18495,10494,10921,0.030988,0.010287,Rest,map,NA
18591,10295,10931,0.038078,0.005593,Rest,map,NA
18687,10096,10940,0.036242,0.003729,Rest,map,NA
18783,9897,10950,0.029925,0.006063,Rest,map,NA
18879,9698,10959,0.046832,0.009511,Rest,map,NA
18975,9499,10969,0.057611,0.005358,Rest,map,NA
19071,9300,10978,0.049145,0.016988,Rest,map,NA
19167,9101,10988,0.05676,0.012024,Rest,map,NA
18419,10301,10931,0.040145,0.00911,Rest,map,NA
18511,10100,10940,0.043884,0.006208,Rest,map,NA
18602,9899,10950,0.043368,0.009948,Rest,map,NA
18694,9697,10960,0.028258,0.006995,Rest,map,NA
18786,9496,10969,0.04388,0.011707,Rest,map,NA
18877,9295,10979,0.0552,0.013662,Rest,map,NA
18969,9094,10989,0.044773,0.012303,Rest,map,NA
19060,8892,10998,0.053206,0.00971,Rest,map,NA
18346,10112,10940,0.031691,0.006191,Rest,map,NA
18435,9911,10950,0.040431,0.009423,Rest,map,NA
18525,9711,10959,0.031296,0.001783,Rest,map,NA
18614,9510,10969,0.032448,0.010204,Rest,map,NA
18704,9310,10979,0.041577,0.004455,Rest,map,NA
18793,9109,10988,0.049365,0.002848,Rest,map,NA
18883,8909,10998,0.045198,0.010155,Rest,map,NA
18972,8708,11008,0.048249,0.01211,Rest,map,NA
18272,9922,10950,0.027568,0.004155,Rest,map,NA
18359,9722,10959,0.038191,0.011289,Rest,map,NA
18447,9523,10969,0.035871,0.013364,Rest,map,NA
18534,9323,10979,0.029277,0.002607,Rest,map,NA
18622,9124,10988,0.039213,0.004428,Rest,map,NA
18709,8924,10998,0.047799,0.011305,Rest,map,NA
18797,8724,11007,0.046229,0.010144,Rest,map,NA
18884,8525,11017,0.050327,0.012442,Rest,map,NA
18198,9733,10959,0.027401,0.005495,Rest,map,NA
18284,9534,10969,0.042315,0.009452,Rest,map,NA
18369,9335,10978,0.037929,0.005357,Rest,map,NA
18455,9136,10988,0.0268,0.003743,Rest,map,NA
18540,8937,10997,0.042541,0.011063,Rest,map,NA
18626,8738,11007,0.056079,0.02134,Rest,map,NA
18711,8540,11017,0.044098,0.007198,Rest,map,NA
18797,8341,11026,0.045869,0.004718,Rest,map,NA
18124,9543,10969,0.03465,0.006752,Rest,map,NA
18208,9345,10978,0.042057,0.005811,Rest,map,NA
18291,9147,10988,0.040389,0.010115,Rest,map,NA
18375,8949,10997,0.024104,0.003788,Rest,map,NA
18458,8751,11007,0.036815,0.009884,Rest,map,NA
18542,8553,11016,0.05247,0.005354,Rest,map,NA
18625,8355,11026,0.040023,0.003475,Rest,map,NA
18709,8157,11035,0.059602,0.016784,Rest,map,NA
18040,9356,10978,0.034359,0.002629,Rest,map,NA
18123,9158,10988,0.035865,0.009794,Rest,map,NA
18206,8961,10997,0.034121,0.005222,Rest,map,NA
18289,8763,11007,0.030136,0.007731,Rest,map,NA
18371,8566,11016,0.044928,0.006929,Rest,map,NA
18454,8368,11026,0.051715,0.011741,Rest,map,NA
18537,8171,11035,0.045669,0.010771,Rest,map,NA
18619,7973,11045,0.050655,0.017856,Rest,map,NA
17955,9168,10988,0.027556,0.008257,Rest,map,NA
18035,8970,10997,0.034263,0.003142,Rest,map,NA
18115,8773,11007,0.036953,0.006376,Rest,map,NA
18196,8575,11016,0.029077,0.002375,Rest,map,NA
18276,8378,11026,0.038089,0.014815,Rest,map,NA
18356,8180,11035,0.052032,0.0056,Rest,map,NA
18437,7983,11045,0.038407,0.010666,Rest,map,NA
18517,7785,11054,0.056516,0.011033,Rest,map,NA
17869,8980,10997,0.025393,0.005693,Rest,map,NA
17947,8782,11007,0.033591,0.006308,Rest,map,NA
18025,8585,11016,0.035489,0.001992,Rest,map,NA
18103,8387,11026,0.028556,0.006721,Rest,map,NA
18181,8189,11035,0.032292,0.008042,Rest,map,NA
18259,7992,11045,0.047972,0.01103,Rest,map,NA
18337,7794,11054,0.041143,0.007296,Rest,map,NA
18415,7596,11064,0.049006,0.008842,Rest,map,NA
17784,8792,11007,0.025548,0.005741,Rest,map,NA
17859,8594,11016,0.03147,0.00487,Rest,map,NA
17935,8397,11026,0.042117,0.007143,Rest,map,NA
18010,8199,11035,0.025207,0.002442,Rest,map,NA
18086,8001,11045,0.041003,0.005452,Rest,map,NA
18161,7803,11054,0.045747,0.005934,Rest,map,NA
18237,7606,11064,0.040663,0.015504,Rest,map,NA
18312,7408,11073,0.040541,0.010252,Rest,map,NA
17698,8604,11016,0.026629,0.004316,Rest,map,NA
17771,8406,11026,0.026552,0.005064,Rest,map,NA
17844,8209,11035,0.034117,0.009685,Rest,map,NA
17918,8011,11045,0.032062,0.010548,Rest,map,NA
17991,7813,11054,0.031747,0.00928,Rest,map,NA
18064,7615,11064,0.044361,0.010844,Rest,map,NA
18137,7417,11073,0.043254,0.009732,Rest,map,NA
18210,7220,11083,0.037247,0.010724,Rest,map,NA
17613,8416,11025,0.027665,0.00655,Rest,map,NA
17683,8218,11035,0.028213,0.00476,Rest,map,NA
17754,8021,11044,0.041449,0.014484,Rest,map,NA
17825,7823,11054,0.026816,0.010331,Rest,map,NA
17895,7625,11064,0.045752,0.012905,Rest,map,NA
17966,7427,11073,0.055549,0.009782,Rest,map,NA
18037,7229,11083,0.040083,0.00558,Rest,map,NA
18108,7031,11092,0.044156,0.011464,Rest,map,NA
17527,8228,11035,0.020339,0.00349,Rest,map,NA
17595,8030,11044,0.033836,0.007977,Rest,map,NA
17664,7832,11054,0.0343,0.005185,Rest,map,NA
17732,7634,11064,0.028642,0.002119,Rest,map,NA
17800,7436,11073,0.037993,0.004682,Rest,map,NA
17869,7239,11083,0.057294,0.01196,Rest,map,NA
17937,7041,11092,0.046666,0.005275,Rest,map,NA
18005,6843,11102,0.049297,0.011245,Rest,map,NA
17441,8041,11044,0.022182,0.004299,Rest,map,NA
17507,7842,11054,0.031683,0.005497,Rest,map,NA
17573,7644,11063,0.036277,0.00354,Rest,map,NA
17639,7446,11073,0.026752,0.00468,Rest,map,NA
17705,7248,11083,0.043059,0.010322,Rest,map,NA
17771,7050,11092,0.046647,0.011227000000000001,Rest,map,NA
17837,6852,11102,0.045212,0.015023,Rest,map,NA
17903,6654,11111,0.042773,0.013981,Rest,map,NA
17356,7852,11054,0.025972,0.005079,Rest,map,NA
17419,7654,11063,0.034638,0.001873,Rest,map,NA
17482,7455,11073,0.034134,0.006593,Rest,map,NA
17545,7257,11083,0.026875,0.004088,Rest,map,NA
17609,7059,11092,0.033689,0.005798,Rest,map,NA
17672,6860,11102,0.05072,0.004845,Rest,map,NA
17735,6662,11111,0.045494,0.006429,Rest,map,NA
17799,6463,11121,0.041881,0.010568,Rest,map,NA
17270,7664,11063,0.028984,0.00714,Rest,map,NA
17330,7465,11073,0.035625,0.006912,Rest,map,NA
17391,7267,11082,0.032805,0.007601,Rest,map,NA
17452,7068,11092,0.024178,0.004121,Rest,map,NA
17512,6869,11102,0.036934,0.005815,Rest,map,NA
17573,6670,11111,0.047749,0.008551,Rest,map,NA
17634,6471,11121,0.046104,0.01452,Rest,map,NA
17694,6272,11131,0.048491,0.011276,Rest,map,NA
17157,7464,11073,0.027671,0.008724,Rest,map,NA
17218,7267,11083,0.040261,0.012977,Rest,map,NA
17280,7069,11092,0.024982,0.005713,Rest,map,NA
17341,6871,11102,0.023384,0.002839,Rest,map,NA
17403,6673,11112,0.035799,0.009478,Rest,map,NA
17464,6476,11121,0.046449,0.006465,Rest,map,NA
17525,6278,11131,0.05075,0.010664,Rest,map,NA
17587,6080,11140,0.04946,0.013316,Rest,map,NA
17044,7264,11083,0.025217,0.006615,Rest,map,NA
17106,7068,11093,0.030556,0.006215,Rest,map,NA
17169,6871,11102,0.043363,0.009636,Rest,map,NA
17231,6674,11112,0.02609,0.005164,Rest,map,NA
17293,6478,11121,0.031511,0.006045,Rest,map,NA
17355,6281,11131,0.051532,0.0107,Rest,map,NA
17417,6084,11140,0.047152,0.007546,Rest,map,NA
17479,5888,11150,0.04981,0.010313,Rest,map,NA
16932,7064,11094,0.025704,0.004197,Rest,map,NA
16995,6869,11103,0.03362,0.004121,Rest,map,NA
17057,6673,11112,0.033746,0.005026,Rest,map,NA
17120,6478,11122,0.027113,0.011038,Rest,map,NA
17183,6282,11131,0.033638,0.002915,Rest,map,NA
17246,6087,11141,0.045247,0.004038,Rest,map,NA
17308,5891,11150,0.065277,0.014168,Rest,map,NA
17371,5695,11160,0.038656,0.005156,Rest,map,NA
16839,6882,11103,0.027998,0.003996,Rest,map,NA
16900,6685,11112,0.030953,0.004939,Rest,map,NA
16961,6488,11122,0.033371,0.009288,Rest,map,NA
17022,6292,11131,0.028408,0.002729,Rest,map,NA
17083,6095,11141,0.033855,0.006383,Rest,map,NA
17144,5898,11150,0.04305,0.00818,Rest,map,NA
17205,5702,11160,0.049731,0.009191,Rest,map,NA
17266,5505,11169,0.050896,0.007357,Rest,map,NA
16746,6699,11112,0.020028,0.004699,Rest,map,NA
16806,6501,11122,0.033554,0.007543,Rest,map,NA
16865,6303,11131,0.035759,0.008811,Rest,map,NA
16924,6106,11141,0.026074,0.006605,Rest,map,NA
16983,5908,11150,0.032797,0.005362,Rest,map,NA
17042,5710,11160,0.057083,0.010785,Rest,map,NA
17102,5513,11169,0.048777,0.008314,Rest,map,NA
17161,5315,11179,0.044563,0.014522,Rest,map,NA
16654,6516,11121,0.027047,0.003805,Rest,map,NA
16711,6317,11131,0.038389,0.006148,Rest,map,NA
16769,6118,11140,0.02664,0.00774,Rest,map,NA
16826,5920,11150,0.03275,0.009317,Rest,map,NA
16883,5721,11160,0.032158,0.00578,Rest,map,NA
16941,5522,11169,0.048177,0.007409,Rest,map,NA
16998,5324,11179,0.049414,0.005461,Rest,map,NA
17056,5125,11189,0.048085,0.018506,Rest,map,NA
16561,6333,11130,0.027883,0.003486,Rest,map,NA
16617,6133,11140,0.036715,0.011444,Rest,map,NA
16672,5933,11150,0.03111,0.004356,Rest,map,NA
16728,5734,11159,0.028031,0.006036,Rest,map,NA
16784,5534,11169,0.028104,0.005133,Rest,map,NA
16839,5334,11179,0.054443,0.005961,Rest,map,NA
16895,5134,11188,0.056516,0.007945,Rest,map,NA
16950,4935,11198,0.048132,0.018334,Rest,map,NA
16469,6149,11140,0.028053,0.007571,Rest,map,NA
16523,5946,11150,0.042529,0.007636,Rest,map,NA
16577,5744,11159,0.024044,0.003854,Rest,map,NA
16631,5542,11169,0.024756,0.008784,Rest,map,NA
16685,5340,11179,0.035498,0.006743,Rest,map,NA
16739,5138,11189,0.060025,0.007215,Rest,map,NA
16793,4936,11198,0.043224,0.005832,Rest,map,NA
16847,4734,11208,0.042632,0.006036,Rest,map,NA
16376,5964,11149,0.026203,0.003438,Rest,map,NA
16429,5760,11159,0.043454,0.008184,Rest,map,NA
16481,5555,11169,0.033957,0.004279,Rest,map,NA
16534,5351,11179,0.021997,0.00265,Rest,map,NA
16586,5146,11189,0.033672,0.005088,Rest,map,NA
16639,4942,11199,0.0592,0.013213,Rest,map,NA
16691,4738,11208,0.048991,0.012805,Rest,map,NA
16744,4533,11218,0.036389,0.011661,Rest,map,NA
16284,5780,11158,0.026041,0.005478,Rest,map,NA
16335,5573,11168,0.049394,0.005905,Rest,map,NA
16386,5366,11178,0.02678,0.00401,Rest,map,NA
16437,5160,11188,0.028883,0.004994,Rest,map,NA
16488,4953,11198,0.04019,0.011978,Rest,map,NA
16539,4746,11208,0.049978,0.015012,Rest,map,NA
16590,4539,11218,0.044281,0.01405,Rest,map,NA
16641,4332,11229,0.040085,0.024899,Rest,map,NA
16191,5596,11168,0.024182,0.010375,Rest,map,NA
16241,5387,11178,0.048931,0.010209,Rest,map,NA
16290,5177,11188,0.02474,0.002595,Rest,map,NA
16340,4968,11198,0.02958,0.010216,Rest,map,NA
16389,4759,11208,0.038456,0.008461,Rest,map,NA
16438,4550,11218,0.047044,0.008717,Rest,map,NA
16488,4341,11228,0.035634,0.008622,Rest,map,NA
16537,4132,11239,0.043377,0.012613,Rest,map,NA
16078,5408,11177,0.024157,0.00556,Rest,map,NA
16128,5197,11187,0.050157,0.008358,Rest,map,NA
16179,4986,11198,0.032665,0.01048,Rest,map,NA
16229,4775,11208,0.033724,0.012958,Rest,map,NA
16280,4564,11218,0.046184,0.006124,Rest,map,NA
16330,4353,11228,0.047424,0.011143,Rest,map,NA
16381,4141,11239,0.037179,0.008977,Rest,map,NA
16431,3930,11249,0.042715,0.009117,Rest,map,NA
15964,5220,11187,0.024689,0.010686,Rest,map,NA
16016,5007,11197,0.04717,0.008464,Rest,map,NA
16068,4794,11207,0.030799,0.009948,Rest,map,NA
16119,4581,11218,0.032657,0.007177,Rest,map,NA
16171,4368,11228,0.051102,0.009692,Rest,map,NA
16222,4155,11238,0.06439,0.00991,Rest,map,NA
16274,3942,11249,0.036355,0.015838,Rest,map,NA
16325,3729,11259,0.033512,0.004853,Rest,map,NA
